id;﻿syn size;win size;ttl;os;major version;minor version;confidence
100;60;14600;64;Mac OS X;10;11;0.48586271110863805
100;60;14600;64;iOS;7;1;0.47113566672064755
100;60;14600;64;Windows;6;3;0.32865612850406717
100;60;14600;64;Android;5;1;0.28084688240547384
100;60;14600;64;Android;6;0;0.25484124760174
100;60;14600;64;Android;2;3;0.2522411831740399
100;60;14600;64;Windows;5;1;0.23246372573262805
100;60;14600;64;Mac OS X;10;10;0.23143068669897368
100;60;14600;64;Ubuntu;10;4;0.1919107055032784
100;60;14600;64;Mac OS X;10;12;0.13639608612950468
100;60;14600;64;Debian;N/A;N/A;0.11913884468807087
100;60;14600;64;Android;19;N/A;0.09019878016555075
100;60;14600;64;Android;1;0;0.06479699909646514
100;60;14600;64;Chrome OS;58;0;0.0598314249974985
100;60;14600;64;Sailfish;N/A;N/A;0.05957690813413438
100;60;14600;64;OS/2 Warp;4;5;0.041885490866961785
100;60;14600;64;Android;2;2;0.03587689668087553
100;60;14600;64;Chrome OS;56;0;0.022292682914657254
100;60;14600;64;Android;6;16;0.022202853433469918
100;60;14600;64;Android;6;12;0.019008916324586855
100;60;14600;64;Chrome OS;55;0;0.018939048950330037
100;60;14600;64;Android;6;13;0.018479920490928094
100;60;14600;64;Android;7;1;0.017586616205787362
100;60;14600;64;Windows;6;2;0.016124391873126837
100;60;14600;64;Windows;7;0;0.01564530130679438
100;60;14600;64;Ubuntu;8;10;0.014487499104824268
100;60;14600;64;Mac OS X;10;6;0.013314725322656268
100;60;14600;64;iOS;N/A;N/A;0.0132698105820626
100;60;14600;64;Android;6;11;0.010629821940501442
100;60;14600;64;Android;21;N/A;0.010614850360303553
100;60;14600;64;iOS;5;1;0.010215608221693172
100;60;14600;64;Android;6;17;0.008633611247449529
100;60;14600;64;Windows;6;0;0.008294255429630703
100;60;14600;64;Android;18;N/A;0.007351045877163674
100;60;14600;64;Android;6;14;0.0072861690296394865
100;60;14600;64;Windows;5;0;0.00722628270884793
100;60;14600;64;Android;3;1;0.006901898471226993
100;60;14600;64;Android;3;0;0.006792106883109138
100;60;14600;64;Android;2;1;0.005888821544503146
100;60;14600;64;Android;6;9;0.00533487307718124
100;60;14600;64;Android;1;6;0.005269996229657054
100;60;14600;64;Android;16;N/A;0.004810867770255113
100;60;14600;64;Android;6;10;0.004376691944516322
100;60;14600;64;Linux;3;2;0.004356729837585803
100;60;14600;64;Fedora;N/A;N/A;0.004326786677190024
100;60;14600;64;Android;17;N/A;0.0042369571960026884
100;60;14600;64;iOS;10;1;0.0036630466217502625
100;60;14600;64;Android;6;15;0.0036430845148197433
100;60;14600;64;Android;6;3;0.0035233118732366283
100;60;14600;64;Linux;2;6;0.003089136047497837
100;60;14600;64;SUSE;12;3;0.0028994960316579056
100;60;14600;64;Linux;3;8;0.0028346191841337183
100;60;14600;64;Mac OS X;10;9;0.002644979168293786
100;60;14600;64;iOS;9;3;0.0024253959920580758
100;60;14600;64;iOS;10;2;0.0022257749227528843
100;60;14600;64;Android;10;4;0.0022157938692876247
100;60;14600;64;Android;7;0;0.0021359454415655482
100;60;14600;64;Android;386;N/A;0.0020061917465171736
100;60;14600;64;iOS;3;2;0.0018964001583993183
100;60;14600;64;iOS;10;3;0.0016818075088962379
100;60;14600;64;Android;1;N/A;0.0016618454019657186
100;60;14600;64;Android;382;N/A;0.001487176966323676
100;60;14600;64;Android;691;N/A;0.0013424516910774122
100;60;14600;64;Android;2;0;0.0013374611643447824
100;60;14600;64;Mac OS X;10;7;0.0012526222098900761
100;60;14600;64;Android;3;2;0.0011578022019701102
100;60;14600;64;Android;389;N/A;0.0011078969346438124
100;60;14600;64;Android;15;N/A;0.0010579916673175145
100;60;14600;64;iOS;7;0;0.0010380295603869953
100;60;14600;64;Android;4;N/A;0.0010130769267238464
100;60;14600;64;Mac OS X;10;8;0.0009931148197933274
100;60;14600;64;Android;6;18;0.000858370598012323
100;60;14600;64;Android;370;N/A;0.0008284274376165443
100;60;14600;64;Android;391;N/A;0.0008084653306860252
100;60;14600;64;Android;23;N/A;0.000793493750488136
100;60;14600;64;Chrome OS;N/A;N/A;0.0007585600633597274
100;60;14600;64;Mac OS X;10;5;0.0007535695366270976
100;60;14600;64;Windows;5;3;0.0006387874217766126
100;60;14600;64;Android;22;N/A;0.0006138347881134637
100;60;14600;64;Android;1;8;0.0005789011009850551
100;60;14600;64;Android;689;N/A;0.0005739105742524253
100;60;14600;64;iOS;8;4;0.0005639295207871658
100;60;14600;64;Android;6;19;0.0004990526732629786
100;60;14600;64;Darwin;13;0;0.00045912845940194026
100;60;14600;64;Android;6;5;0.0004541379326693105
100;60;14600;64;Android;367;N/A;0.0004541379326693105
100;60;14600;64;Android;6;47;0.0003842705584124935
100;60;14600;64;Android;0;80;0.0003692989782146041
100;60;14600;64;Android;5;10;0.00036430845148197435
100;60;14600;64;Android;1;5;0.00035931792474934454
100;60;14600;64;Android;39;3;0.00035931792474934454
100;60;14600;64;iOS;5;0;0.00032438423762093605
100;60;14600;64;Android;25;N/A;0.00025451686336411906
100;60;14600;64;SUSE;12;1;0.00022457370296834035
100;60;14600;64;Windows;5;2;0.00020960212277045098
100;60;14600;64;Android;39;1;0.00018964001583993186
100;60;14600;64;Firefox OS;18;1;0.00018464948910730205
100;60;14600;64;Android;1;3;0.00016468738217678293
100;60;14600;64;GNU OS;N/A;N/A;0.000139734748513634
100;60;14600;64;iOS;8;0;0.000139734748513634
100;60;14600;64;Windows;6;N/A;0.0001297536950483744
100;60;14600;64;Windows;98;N/A;0.00011977264158311485
100;60;14600;64;Android;6;44;0.00011977264158311485
100;60;14600;64;Android;6;7;0.00011977264158311485
100;60;14600;64;iOS;9;1;0.00011478211485048507
100;60;14600;64;MeeGo;N/A;N/A;0.00010979158811785528
100;60;14600;64;BlackBerry;12;16;9.98105346525957e-05
100;60;14600;64;Android;6;8;9.98105346525957e-05
100;60;14600;64;webOS;N/A;N/A;8.982948118733613e-05
100;60;14600;64;Android;6;43;8.483895445470635e-05
100;60;14600;64;Ubuntu;12;4;7.984842772207657e-05
100;60;14600;64;Android;40;3;7.984842772207657e-05
100;60;14600;64;Android;381;N/A;7.984842772207657e-05
100;60;14600;64;Windows CE;N/A;N/A;7.984842772207657e-05
100;60;14600;64;Android;2;9;6.9867374256817e-05
100;60;14600;64;Android;6;6;6.9867374256817e-05
100;60;14600;64;iOS;10;0;6.9867374256817e-05
100;60;14600;64;Android;5;N/A;6.48768475241872e-05
100;60;14600;64;Android;5;3;4.990526732629785e-05
100;60;14600;64;Android;6;37;3.992421386103829e-05
100;60;14600;64;Android;10;2;3.49336871284085e-05
100;60;14600;64;Android;1;1;2.994316039577871e-05
100;60;14600;64;Android;6;2;2.994316039577871e-05
100;60;14600;64;Tizen;1;0;2.4952633663148924e-05
100;60;14600;64;Android;37;N/A;2.4952633663148924e-05
100;60;14600;64;Android;2016;11;2.4952633663148924e-05
100;60;14600;64;Chrome OS;57;N/A;1.9962106930519143e-05
100;60;14600;64;Windows Phone;8;1;1.9962106930519143e-05
100;60;14600;64;Android;1;7;1.9962106930519143e-05
100;60;14600;64;Android;7;4;1.9962106930519143e-05
100;60;14600;64;Android;388;N/A;1.9962106930519143e-05
100;60;14600;64;FreeBSD;N/A;N/A;1.4971580197889356e-05
100;60;14600;64;Android;8111;N/A;1.4971580197889356e-05
100;60;14600;64;Android;2;6;1.4971580197889356e-05
100;60;14600;64;Android;2;N/A;1.4971580197889356e-05
100;60;14600;64;Firefox OS;28;0;9.981053465259572e-06
100;60;14600;64;Symbian;7;0;9.981053465259572e-06
100;60;14600;64;Fedora;4;4;9.981053465259572e-06
100;60;14600;64;Android;3;3;9.981053465259572e-06
100;60;14600;64;Darwin;16;3;9.981053465259572e-06
100;60;14600;64;Darwin;15;6;9.981053465259572e-06
100;60;14600;64;iOS;6;0;9.981053465259572e-06
100;60;14600;64;Windows;98;1;4.990526732629786e-06
100;60;14600;64;OS/2;N/A;N/A;4.990526732629786e-06
100;60;14600;64;Chrome OS;5;N/A;4.990526732629786e-06
100;60;14600;64;Windows 3.x;3;1;4.990526732629786e-06
100;60;14600;64;AIX;N/A;N/A;4.990526732629786e-06
100;60;14600;64;Android;5;7;4.990526732629786e-06
100;60;14600;64;Android;5;15;4.990526732629786e-06
100;60;14600;64;Android;4;7;4.990526732629786e-06
100;60;14600;64;Android;3;N/A;4.990526732629786e-06
100;60;14600;64;iOS;8;2;4.990526732629786e-06
100;60;14600;64;iOS;4;3;4.990526732629786e-06
100;60;14600;64;iOS;5;N/A;4.990526732629786e-06
101;60;14600;128;Android;4;1;35.91524216524217
101;60;14600;128;Android;4;2;25.71225071225071
101;60;14600;128;Tizen;2;4;16.043447293447294
101;60;14600;128;iOS;7;1;10.487891737891738
101;60;14600;128;Linux;N/A;N/A;10.042735042735043
101;60;14600;128;Android;N/A;N/A;1.2108262108262107
101;60;14600;128;Android;5;0;0.4629629629629629
101;60;14600;128;Android;6;0;0.08903133903133903
101;60;14600;128;Windows CE;N/A;N/A;0.03561253561253561
102;60;16060;64;Android;6;0;49.85207100591716
102;60;16060;64;Linux;N/A;N/A;41.642011834319526
102;60;16060;64;Android;5;1;7.914201183431953
102;60;16060;64;Android;5;0;0.2958579881656805
102;60;16060;64;Android;2;2;0.14792899408284024
102;60;16060;64;Android;7;0;0.14792899408284024
103;60;16060;128;Android;5;1;100.0
104;60;16384;64;OpenBSD;N/A;N/A;100.0
105;60;17520;128;Windows;10;0;86.89138576779027
105;60;17520;128;Windows;N/A;N/A;13.108614232209737
106;60;18980;64;Android;6;0;46.06817414782316
106;60;18980;64;Android;5;1;16.385420182247724
106;60;18980;64;Linux;N/A;N/A;14.866689166385418
106;60;18980;64;Android;5;0;12.301721228484643
106;60;18980;64;Android;7;0;8.85926425919676
106;60;18980;64;Android;4;3;1.0799865001687479
106;60;18980;64;Android;7;1;0.4387445156935539
107;60;18980;128;Android;7;0;100.0
108;60;19040;64;Android;6;0;100.0
109;60;19650;64;Android;7;0;56.52173913043478
109;60;19650;64;Linux;N/A;N/A;34.78260869565217
109;60;19650;64;Android;7;1;8.695652173913043
110;60;21900;64;Android;6;0;100.0
111;60;23360;64;Android;N/A;N/A;40.44444444444444
111;60;23360;64;Android;2;2;20.88888888888889
111;60;23360;64;Android;7;0;19.555555555555557
111;60;23360;64;Linux;N/A;N/A;10.666666666666668
111;60;23360;64;Android;2;3;6.222222222222222
111;60;23360;64;Android;1;0;1.7777777777777777
111;60;23360;64;Android;6;0;0.4444444444444444
112;60;24800;64;Linux;N/A;N/A;100.0
113;60;26200;64;Windows;5;1;30.571159528525506
113;60;26200;64;Ubuntu;N/A;N/A;29.41195570997175
113;60;26200;64;Fedora;N/A;N/A;25.65834334513102
113;60;26200;64;Linux;N/A;N/A;13.829269084651102
113;60;26200;64;Debian;N/A;N/A;0.48056628892424585
113;60;26200;64;Linux;0;N/A;0.0357177647173426
113;60;26200;64;Windows;6;1;0.009741208559275254
113;60;26200;64;Windows;N/A;N/A;0.0032470695197584177
114;60;26280;64;Android;6;0;100.0
115;60;26880;64;Linux;N/A;N/A;89.74358974358975
115;60;26880;64;Debian;N/A;N/A;10.256410256410255
116;60;27200;64;Android;7;0;91.7948717948718
116;60;27200;64;Android;6;0;8.205128205128204
117;60;27600;64;Debian;N/A;N/A;100.0
118;60;27800;64;Android;6;0;100.0
119;60;28200;64;Debian;N/A;N/A;97.91247218395677
119;60;28200;64;Fedora;N/A;N/A;1.6848574758927624
119;60;28200;64;Linux;N/A;N/A;0.31789763696089857
119;60;28200;64;Windows;6;1;0.06357952739217972
119;60;28200;64;Windows;10;0;0.02119317579739324
120;60;28400;64;Ubuntu;N/A;N/A;96.82539682539682
120;60;28400;64;Debian;N/A;N/A;3.1746031746031744
121;60;28640;64;Ubuntu;N/A;N/A;97.10724624870168
121;60;28640;64;Linux;N/A;N/A;2.5502198846434334
121;60;28640;64;Debian;N/A;N/A;0.34253386665488056
122;60;29040;64;Ubuntu;N/A;N/A;100.0
123;60;29200;64;Linux;N/A;N/A;32.57308926246133
123;60;29200;64;Ubuntu;N/A;N/A;20.427877182256587
123;60;29200;64;Linux;4;8;8.64771671198237
123;60;29200;64;Windows;6;1;8.124898420082092
123;60;29200;64;Linux;4;10;7.728489634649007
123;60;29200;64;Debian;N/A;N/A;3.872425488285405
123;60;29200;64;Android;4;4;3.81055101061139
123;60;29200;64;Fedora;N/A;N/A;3.121032146047002
123;60;29200;64;Windows;10;0;3.030403909749383
123;60;29200;64;Mac OS X;N/A;N/A;2.587929690908712
123;60;29200;64;Android;4;2;1.2914471299357175
123;60;29200;64;Windows;6;3;1.0372073788947411
123;60;29200;64;Windows;5;1;0.7991918475990613
123;60;29200;64;Linux;4;4;0.402346937465698
123;60;29200;64;Mac OS X;10;12;0.3179558557244643
123;60;29200;64;Linux;4;1;0.25471206076005526
123;60;29200;64;Linux;3;16;0.24482593272885053
123;60;29200;64;Android;4;1;0.21182138663353592
123;60;29200;64;SUSE;N/A;N/A;0.15651734658380476
123;60;29200;64;Android;N/A;N/A;0.13274759818128762
123;60;29200;64;Linux;0;N/A;0.12749505703120814
123;60;29200;64;Mac OS X;10;11;0.11321911487711243
123;60;29200;64;Windows;6;2;0.11088232445247591
123;60;29200;64;Linux;4;9;0.09348875725752448
123;60;29200;64;Mac OS X;10;7;0.07973464116402407
123;60;29200;64;Windows;N/A;N/A;0.07792348574933022
123;60;29200;64;Mac OS X;10;10;0.07300041871780176
123;60;29200;64;Ubuntu;10;4;0.054416554851784454
123;60;29200;64;iOS;7;1;0.0526720560506703
123;60;29200;64;Android;6;0;0.04474944140805583
123;60;29200;64;Fedora;4;14;0.04374578325501308
123;60;29200;64;Mac OS X;10;8;0.0424126509834193
123;60;29200;64;Windows;6;0;0.04106809186378329
123;60;29200;64;Mac OS X;10;9;0.03049063952602348
123;60;29200;64;Chrome OS;57;0;0.02725684153007171
123;60;29200;64;Mint;N/A;N/A;0.025436163742009348
123;60;29200;64;Android;4;0;0.022211888119426103
123;60;29200;64;Linux;3;19;0.016776517400670887
123;60;29200;64;GNU OS;N/A;N/A;0.015837611386534122
123;60;29200;64;Android;19;N/A;0.013712217650678895
123;60;29200;64;iOS;10;3;0.013561764151456168
123;60;29200;64;Ubuntu;8;10;0.010758377431761815
123;60;29200;64;Android;5;1;0.010272736389966938
123;60;29200;64;Chrome OS;58;0;0.0101184739413968
123;60;29200;64;iOS;10;2;0.0098366116896884
123;60;29200;64;Android;5;0;0.007532197334504865
123;60;29200;64;Ubuntu;16;4;0.0048602193672961855
123;60;29200;64;Chrome OS;56;0;0.00476309115893721
123;60;29200;64;iOS;10;1;0.003685158493619952
123;60;29200;64;Android;7;0;0.0026605511191664464
123;60;29200;64;Mac OS X;10;6;0.0025919900309130522
123;60;29200;64;Windows CE;N/A;N/A;0.002578658708197114
123;60;29200;64;Android;17;N/A;0.00251009761994372
123;60;29200;64;Android;1;0;0.0024358231076692088
123;60;29200;64;iOS;7;0;0.0022625159123620176
123;60;29200;64;Chrome OS;59;0;0.0022377577416038473
123;60;29200;64;Windows;5;0;0.0019311373191372775
123;60;29200;64;Android;6;13;0.0018549583321890615
123;60;29200;64;Android;2;2;0.00161118557395477
123;60;29200;64;iOS;9;3;0.001308374100835611
123;60;29200;64;Android;3;0;0.0012340995885611005
123;60;29200;64;Windows;98;N/A;0.0011788698230236437
123;60;29200;64;Android;6;16;0.0011312579561810088
123;60;29200;64;Linux;4;11;0.0011007863614017222
123;60;29200;64;Android;6;12;0.0010646013426013196
123;60;29200;64;Ubuntu;12;4;0.0010360342224957388
123;60;29200;64;Android;6;11;0.0010055626277164522
123;60;29200;64;Linux;3;13;0.0009236702167471201
123;60;29200;64;Linux;0;71;0.0008893896726204227
123;60;29200;64;Android;6;15;0.0008322554324092607
123;60;29200;64;Darwin;16;5;0.000777025666871804
123;60;29200;64;Windows;7;0;0.0006379990156913097
123;60;29200;64;Android;39;3;0.000544679756679745
123;60;29200;64;Android;16;N/A;0.0005351573833112179
123;60;29200;64;Android;6;14;0.0004875455164685829
123;60;29200;64;Android;7;1;0.00048183209244746664
123;60;29200;64;iOS;4;3;0.0004780231431000559
123;60;29200;64;Windows;5;2;0.00036946808669884794
123;60;29200;64;Android;6;18;0.0003199517451825075
123;60;29200;64;CentOS;N/A;N/A;0.0003161427958350967
123;60;29200;64;OpenBSD;N/A;N/A;0.0002780533023609887
123;60;29200;64;Arch Linux;N/A;N/A;0.0002761488276872833
123;60;29200;64;Android;2;3;0.0002742443530135779
123;60;29200;64;Linux;4;2;0.00026091303029764003
123;60;29200;64;Android;6;17;0.00026091303029764003
123;60;29200;64;Gentoo;N/A;N/A;0.00023996380888688062
123;60;29200;64;iOS;10;0;0.00023996380888688062
123;60;29200;64;Arch Linux;0;0;0.00023044143551835362
123;60;29200;64;Mac OS X;10;4;0.00022282353682353203
123;60;29200;64;Ubuntu;14;4;0.000194256416717951
123;60;29200;64;BlackBerry;10;3;0.0001904474673705402
123;60;29200;64;Linux;3;10;0.00016188034726495915
123;60;29200;64;Android;3;1;0.00014854902454902133
123;60;29200;64;Android;382;N/A;0.00013712217650678894
123;60;29200;64;Windows;10;N/A;0.00012569532846455652
123;60;29200;64;Mac OS X;10;N/A;0.00011998190444344031
123;60;29200;64;Windows;6;N/A;0.0001142684804223241
123;60;29200;64;FreeBSD;N/A;N/A;0.0001142684804223241
123;60;29200;64;Linux;4;6;0.00011045953107491331
123;60;29200;64;Android;4;3;0.00010665058172750252
123;60;29200;64;Chrome OS;60;0;0.0001028416323800917
123;60;29200;64;Android;40;4;0.0001009371577063863
123;60;29200;64;Android;6;19;9.903268303268091e-05
123;60;29200;64;Ubuntu;8;4;9.141478433785928e-05
123;60;29200;64;SUSE;3;0;9.141478433785928e-05
123;60;29200;64;Android;6;6;9.141478433785928e-05
123;60;29200;64;Solaris;N/A;N/A;9.141478433785928e-05
123;60;29200;64;NetBSD;N/A;N/A;9.141478433785928e-05
123;60;29200;64;Android;4;N/A;8.951030966415389e-05
123;60;29200;64;iOS;8;4;8.570136031674309e-05
123;60;29200;64;iOS;9;1;8.379688564303769e-05
123;60;29200;64;iOS;N/A;N/A;8.189241096933229e-05
123;60;29200;64;Fedora;24;N/A;7.427451227451067e-05
123;60;29200;64;Android;6;9;5.142081619004585e-05
123;60;29200;64;Android;40;3;4.9516341516340454e-05
123;60;29200;64;Android;17647;N/A;4.9516341516340454e-05
123;60;29200;64;Mac OS X;1;N/A;4.9516341516340454e-05
123;60;29200;64;Mac OS X;10;1;3.6185018800402634e-05
123;60;29200;64;Darwin;16;6;3.2376069452991836e-05
123;60;29200;64;Android;1;7;3.047159477928643e-05
123;60;29200;64;Darwin;16;4;2.666264543187563e-05
123;60;29200;64;Firefox OS;32;0;2.285369608446482e-05
123;60;29200;64;Chrome OS;N/A;N/A;2.285369608446482e-05
123;60;29200;64;Android;1;15;1.904474673705402e-05
123;60;29200;64;iOS;10;N/A;1.904474673705402e-05
123;60;29200;64;Android;1;N/A;1.7140272063348618e-05
123;60;29200;64;Red Hat;N/A;N/A;1.5235797389643215e-05
123;60;29200;64;Windows;1;N/A;1.3331322715937815e-05
123;60;29200;64;Chrome OS;52;0;1.3331322715937815e-05
123;60;29200;64;Tizen;1;0;1.3331322715937815e-05
123;60;29200;64;Android;2;6;1.142684804223241e-05
123;60;29200;64;Ubuntu;9;10;9.52237336852701e-06
123;60;29200;64;Android;6;44;9.52237336852701e-06
123;60;29200;64;Android;5;2;7.617898694821608e-06
123;60;29200;64;Android;5;12;7.617898694821608e-06
123;60;29200;64;Android;1;3;7.617898694821608e-06
123;60;29200;64;Linux;3;4;5.713424021116205e-06
123;60;29200;64;Android;386;N/A;5.713424021116205e-06
123;60;29200;64;BlackBerry;10;0;3.808949347410804e-06
123;60;29200;64;Windows Phone;8;1;3.808949347410804e-06
123;60;29200;64;Linux;3;2;3.808949347410804e-06
123;60;29200;64;Android;6;5;3.808949347410804e-06
123;60;29200;64;Android;23;N/A;3.808949347410804e-06
123;60;29200;64;iOS;4;2;3.808949347410804e-06
123;60;29200;64;Ubuntu;16;10;1.904474673705402e-06
123;60;29200;64;Ubuntu;10;10;1.904474673705402e-06
123;60;29200;64;Windows;5;N/A;1.904474673705402e-06
123;60;29200;64;Windows 3.x;3;1;1.904474673705402e-06
123;60;29200;64;Android;2;8;1.904474673705402e-06
123;60;29200;64;Android;5;9;1.904474673705402e-06
123;60;29200;64;iOS;9;N/A;1.904474673705402e-06
123;60;29200;64;iOS;1;N/A;1.904474673705402e-06
124;60;29200;128;Android;4;4;80.0
124;60;29200;128;Ubuntu;10;4;20.0
125;60;39420;64;Android;5;1;50.0
125;60;39420;64;Android;4;2;50.0
126;60;42340;64;Android;7;0;69.50716622974033
126;60;42340;64;Android;6;0;20.35391033123481
126;60;42340;64;Android;5;1;4.5456285041810975
126;60;42340;64;Android;N/A;N/A;1.4150672611416215
126;60;42340;64;Linux;N/A;N/A;1.3576608813792839
126;60;42340;64;Android;24;N/A;1.0447961116745441
126;60;42340;64;Android;5;0;0.6740465757094471
126;60;42340;64;iOS;7;1;0.4592510380987007
126;60;42340;64;Ubuntu;10;4;0.2798561013413957
126;60;42340;64;Android;4;4;0.24445550048795422
126;60;42340;64;Android;4;3;0.03492221435542203
126;60;42340;64;Debian;N/A;N/A;0.015308367936623355
126;60;42340;64;Windows;5;0;0.011481275952467517
126;60;42340;64;Android;1;6;0.011481275952467517
126;60;42340;64;Android;17649;N/A;0.009567729960389598
126;60;42340;64;Android;7;1;0.006697410972272719
126;60;42340;64;Mac OS X;10;6;0.004305478482175319
126;60;42340;64;Tizen;1;0;0.004305478482175319
126;60;42340;64;Windows;5;1;0.0028703189881168793
126;60;42340;64;Android;6;15;0.0023919324900973996
126;60;42340;64;Windows;6;1;0.0019135459920779194
126;60;42340;64;Android;19;N/A;0.0019135459920779194
126;60;42340;64;Android;17651;N/A;0.0019135459920779194
126;60;42340;64;Android;3;1;0.0019135459920779194
126;60;42340;64;Android;1;0;0.0014351594940584396
126;60;42340;64;Android;3;0;0.0014351594940584396
126;60;42340;64;Windows;6;2;0.0009567729960389597
126;60;42340;64;Android;2;2;0.0009567729960389597
126;60;42340;64;Android;386;N/A;0.0009567729960389597
126;60;42340;64;Android;7;N/A;0.0009567729960389597
126;60;42340;64;Android;2;4;0.00047838649801947985
127;60;42340;128;Android;6;0;93.75
127;60;42340;128;Android;5;1;6.25
128;60;42470;64;Android;5;0;100.0
129;60;43230;64;Android;7;0;94.62021566536319
129;60;43230;64;Android;N/A;N/A;4.6924991112691075
129;60;43230;64;Linux;N/A;N/A;0.22514515937907334
129;60;43230;64;iOS;7;1;0.18959592368764072
129;60;43230;64;Android;17651;N/A;0.11849745230477546
129;60;43230;64;Android;24;N/A;0.09479796184382036
129;60;43230;64;Android;6;0;0.04739898092191018
129;60;43230;64;Android;17649;N/A;0.011849745230477545
130;60;43392;64;Ubuntu;10;4;100.0
131;60;43400;64;Android;7;0;100.0
132;60;43520;64;Android;7;0;95.86820083682008
132;60;43520;64;Android;6;0;2.8033472803347284
132;60;43520;64;Android;N/A;N/A;0.4811715481171548
132;60;43520;64;iOS;7;1;0.39748953974895396
132;60;43520;64;Linux;N/A;N/A;0.14644351464435146
132;60;43520;64;Android;5;1;0.12203626220362622
132;60;43520;64;Android;24;N/A;0.11157601115760112
132;60;43520;64;Android;6;16;0.04184100418410042
132;60;43520;64;Ubuntu;10;4;0.01394700139470014
132;60;43520;64;Android;5;0;0.01394700139470014
133;60;43520;128;Android;6;0;100.0
134;60;43560;64;Android;7;0;96.54213036565977
134;60;43560;64;Linux;N/A;N/A;1.7488076311605723
134;60;43560;64;Android;4;4;1.2718600953895072
134;60;43560;64;iOS;7;1;0.3179650238473768
134;60;43560;64;Android;24;N/A;0.0794912559618442
134;60;43560;64;Android;N/A;N/A;0.0397456279809221
135;60;45260;64;Windows;98;N/A;100.0
136;60;46720;64;Android;6;0;71.9298245614035
136;60;46720;64;Android;5;0;28.07017543859649
137;60;61200;64;Android;6;10;69.6774193548387
137;60;61200;64;Android;39;3;14.193548387096774
137;60;61200;64;Android;4;N/A;5.806451612903226
137;60;61200;64;Android;40;3;5.161290322580645
137;60;61200;64;Android;5;1;4.516129032258064
137;60;61200;64;Android;5;0;0.6451612903225806
138;60;64240;64;Android;2;3;28.6882804160564
138;60;64240;64;Android;6;0;27.742472010525532
138;60;64240;64;Android;5;1;14.672442469528088
138;60;64240;64;Linux;N/A;N/A;11.458928083807066
138;60;64240;64;Android;7;1;8.450214730779733
138;60;64240;64;Android;7;0;4.49321053546161
138;60;64240;64;Android;2;2;1.3876821487972595
138;60;64240;64;Android;5;0;1.1965345182831468
138;60;64240;64;Android;N/A;N/A;0.6503984310999678
138;60;64240;64;Android;4;3;0.3400938361095251
138;60;64240;64;Android;1;0;0.1638408261549537
138;60;64240;64;Android;25;N/A;0.15391107911525956
138;60;64240;64;iOS;7;1;0.12288061961621527
138;60;64240;64;Android;1;N/A;0.12288061961621527
138;60;64240;64;Tizen;1;0;0.10177990715686519
138;60;64240;64;Ubuntu;10;4;0.07447310279770623
138;60;64240;64;Android;24;N/A;0.057096045478241444
138;60;64240;64;Windows;6;1;0.043442643298661966
138;60;64240;64;Android;6;19;0.02482436759923541
138;60;64240;64;Android;3;1;0.01861827569942656
138;60;64240;64;Android;23;N/A;0.007447310279770622
138;60;64240;64;Mac OS X;10;5;0.007447310279770622
138;60;64240;64;Windows;5;1;0.004964873519847082
138;60;64240;64;Android;5;10;0.004964873519847082
138;60;64240;64;Android;3;0;0.003723655139885311
138;60;64240;64;Android;2;N/A;0.002482436759923541
138;60;64240;64;Android;4;2;0.002482436759923541
138;60;64240;64;Android;7;N/A;0.002482436759923541
139;60;64240;128;Windows;10;0;95.07754551584627
139;60;64240;128;Windows;N/A;N/A;3.6187907394920207
139;60;64240;128;Android;7;0;1.2137559002022926
139;60;64240;128;Windows;5;1;0.06743088334457181
139;60;64240;128;Android;6;0;0.02247696111485727
140;60;65500;64;Linux;N/A;N/A;71.92513368983957
140;60;65500;64;Android;7;0;26.47058823529412
140;60;65500;64;Android;7;1;1.6042780748663104
141;60;65535;64;Android;6;0;48.21798110041694
141;60;65535;64;Android;5;1;20.690056058548148
141;60;65535;64;Android;5;0;11.499369513303337
141;60;65535;64;Android;7;0;8.021497879281569
141;60;65535;64;Android;4;4;2.4812410910344656
141;60;65535;64;Android;7;1;1.7556825455636516
141;60;65535;64;Linux;N/A;N/A;1.5238774716554038
141;60;65535;64;Android;N/A;N/A;1.49254742355316
141;60;65535;64;iOS;7;1;0.6892006718330134
141;60;65535;64;Android;4;1;0.5070463596495235
141;60;65535;64;FreeBSD;N/A;N/A;0.5042685844972421
141;60;65535;64;Ubuntu;10;4;0.3617120084637601
141;60;65535;64;Android;4;2;0.3068365089762045
141;60;65535;64;Android;23;N/A;0.27036836449114887
141;60;65535;64;Android;4;3;0.24472514151162847
141;60;65535;64;Windows;5;1;0.16689230182412135
141;60;65535;64;XrossMediaBar;4;N/A;0.11287796514370023
141;60;65535;64;Android;4;0;0.08363256115384894
141;60;65535;64;Android;24;N/A;0.07801662443293217
141;60;65535;64;Android;22;N/A;0.07453259075894593
141;60;65535;64;iOS;3;0;0.07349289419911281
141;60;65535;64;Android;16;N/A;0.07018214328509877
141;60;65535;64;Android;6;13;0.057227944228996214
141;60;65535;64;Android;21;N/A;0.05529820440203322
141;60;65535;64;Android;1;0;0.0491282879484781
141;60;65535;64;Windows;6;3;0.0413121852751872
141;60;65535;64;Android;5;12;0.03680158252318392
141;60;65535;64;Android;6;12;0.03381639315820852
141;60;65535;64;Android;6;16;0.03328341739647589
141;60;65535;64;Android;25;N/A;0.027276281717440093
